代码,日期,买入价,卖出价,收益率
600738,2011-12-19,6.36,6.04,-5.03
600738,2011-12-20,6.36,5.84,-8.18
002057,2010-05-21,10.2,11.36,11.37
002057,2014-06-03,7.77,7.74,-0.39
002054,2008-09-12,8.35,8.75,4.79
002054,2008-09-16,8.38,8.8,5.01
002404,2011-06-03,12.18,11.65,-4.35
002404,2012-08-01,6.49,6.85,5.55
688599,2023-09-12,31.03,29.67,-4.38
688599,2025-04-11,13.96,13.53,-3.08
688599,2025-04-14,14.09,13.72,-2.63
002440,2011-06-30,21.59,23.16,7.27
002440,2012-07-20,12.13,11.94,-1.57
002440,2018-06-26,12.35,12.03,-2.59
688526,2022-04-28,17.31,20.76,19.93
688526,2024-08-27,12.06,12.08,0.17
600403,2008-04-08,8.86,7.83,-11.63
002960,2023-05-10,24.0,23.87,-0.54
002960,2023-05-11,23.88,23.56,-1.34
002960,2024-07-22,11.25,11.01,-2.13
000006,1994-04-25,12.7,17.45,37.4
000006,1994-11-22,8.11,8.02,-1.11
000006,2008-08-14,6.88,6.3,-8.43
000006,2008-08-15,6.76,6.3,-6.8
002193,2021-02-10,5.18,5.71,10.23
002193,2022-11-02,5.71,6.04,5.78
002193,2022-11-03,5.72,6.05,5.77
601200,2018-06-26,15.63,15.92,1.86
601200,2019-05-13,10.39,10.11,-2.69
603506,2021-08-03,12.86,13.15,2.26
002519,2017-05-02,15.5,15.36,-0.9
002519,2017-06-08,7.91,7.97,0.76
600641,2000-09-12,17.96,17.7,-1.45
600641,2000-09-13,18.05,17.8,-1.39
600641,2001-08-03,15.4,15.62,1.43
600641,2003-07-03,9.24,9.4,1.73
600641,2003-07-04,9.19,9.51,3.48
600641,2004-05-13,6.05,6.19,2.31
600641,2022-10-14,17.89,18.83,5.25
600822,2011-12-20,5.65,5.25,-7.08
600508,2008-08-15,15.28,15.0,-1.83
600508,2014-01-15,8.62,8.69,0.81
002746,2018-06-26,11.2,11.85,5.8
002746,2020-11-05,11.42,12.05,5.52
002746,2020-11-06,11.38,11.9,4.57
603043,2021-06-16,26.38,25.8,-2.2
000544,2018-06-04,8.82,8.7,-1.36
000544,2018-06-05,8.8,8.75,-0.57
002565,2012-01-20,13.19,13.92,5.53
002565,2017-07-21,6.54,6.26,-4.28
002565,2017-07-24,6.52,6.28,-3.68
600970,2009-06-09,27.93,28.57,2.29
600970,2011-10-17,21.72,19.15,-11.83
603535,2022-09-07,20.16,19.78,-1.88
600861,1999-01-29,8.95,8.69,-2.91
600861,2024-08-27,13.52,13.86,2.51
002457,2013-07-02,7.17,6.69,-6.69
002457,2018-06-26,7.76,7.96,2.58
002178,2014-05-22,8.55,8.87,3.74
002228,2011-12-23,6.06,5.72,-5.61
002228,2016-08-03,5.27,5.45,3.42
002572,2014-03-06,16.45,15.95,-3.04
002572,2021-06-17,24.02,23.96,-0.25
002572,2021-06-18,24.04,25.23,4.95
000881,2018-06-05,9.54,9.02,-5.45
000881,2018-06-06,9.58,8.82,-7.93
000592,1999-12-30,5.16,5.73,11.05
000592,2016-06-20,6.58,6.53,-0.76
000592,2017-01-23,6.21,6.36,2.42
000759,2008-10-16,8.38,8.09,-3.46
000759,2019-11-19,6.31,6.46,2.38
000759,2019-11-20,6.3,6.42,1.9
605208,2023-05-25,9.35,9.11,-2.57
002512,2012-07-20,7.91,8.34,5.44
605136,2022-02-07,20.44,20.6,0.78
002488,2025-11-28,8.9,8.27,-7.08
603536,2021-07-30,9.28,9.16,-1.29
603536,2021-09-02,9.07,9.65,6.39
002234,2018-02-08,8.92,9.32,4.48
603110,2023-05-04,25.42,24.43,-3.89
002264,2014-04-08,7.06,7.77,10.06
002059,2017-11-24,7.83,8.21,4.85
603020,2018-06-28,8.88,8.59,-3.27
603020,2021-08-24,14.75,13.3,-9.83
603020,2022-03-11,11.3,10.85,-3.98
603889,2018-06-29,10.41,10.28,-1.25
603889,2019-07-26,6.08,5.87,-3.45
600821,2001-08-03,9.65,9.74,0.93
000151,2010-12-30,12.29,12.23,-0.49
000151,2010-12-31,12.32,11.65,-5.44
000151,2012-08-03,5.95,6.3,5.88
000151,2013-06-28,6.53,6.61,1.23
000151,2013-07-01,6.58,6.25,-5.02
000151,2017-11-30,13.16,12.53,-4.79
000151,2018-02-12,9.69,10.4,7.33
600479,2004-08-26,19.7,19.72,0.1
600479,2008-10-21,15.28,16.2,6.02
600479,2011-06-01,12.79,12.63,-1.25
600444,2014-05-06,10.36,10.23,-1.25
000710,2001-05-31,18.67,18.21,-2.46
000710,2011-12-28,8.3,8.64,4.1
000710,2021-01-04,38.07,35.06,-7.91
601919,2008-08-15,15.66,14.72,-6.0
000703,2012-07-20,13.59,13.5,-0.66
000703,2012-07-23,13.62,13.88,1.91
000703,2013-04-18,8.8,8.66,-1.59
000703,2014-01-16,6.71,7.32,9.09
000703,2018-11-12,12.77,13.4,4.93
000703,2020-06-04,9.3,9.37,0.75
000955,2003-11-03,5.36,4.74,-11.57
002419,2011-05-09,22.85,22.35,-2.19
002419,2018-09-13,10.1,10.57,4.65
000036,2019-07-04,5.14,4.84,-5.84
002034,2018-08-09,17.51,16.98,-3.03
002034,2018-09-14,14.18,14.3,0.85
600971,2010-02-11,28.33,29.1,2.72
600971,2010-07-07,21.7,22.64,4.33
600971,2010-07-08,21.4,22.01,2.85
600971,2018-05-09,7.45,7.52,0.94
600971,2018-06-05,6.84,6.89,0.73
600971,2018-06-06,6.88,6.84,-0.58
600971,2025-05-07,7.04,7.08,0.57
600971,2025-05-08,7.02,7.02,0.0
600971,2025-05-29,6.55,6.61,0.92
002434,2018-10-23,5.88,5.8,-1.36
002434,2020-12-15,8.95,8.58,-4.13
603123,2013-06-28,6.63,6.76,1.96
002206,2012-07-02,6.77,6.45,-4.73
002206,2017-05-17,7.16,6.85,-4.33
600718,2000-06-16,31.39,33.35,6.24
600718,2002-01-21,17.98,18.21,1.28
600718,2005-05-12,7.71,7.78,0.91
600718,2017-05-31,14.61,14.6,-0.07
600718,2025-01-09,8.88,9.24,4.05
600668,2011-12-19,7.59,7.89,3.95
000911,2016-12-16,18.26,17.57,-3.78
000911,2016-12-19,18.32,17.6,-3.93
000911,2017-01-20,15.46,16.03,3.69
000911,2018-06-25,5.65,5.6,-0.88
000911,2018-06-26,5.65,5.64,-0.18
002911,2024-05-07,9.76,9.97,2.15
603033,2020-07-03,21.84,24.09,10.3
603033,2022-08-30,18.8,17.95,-4.52
603033,2023-08-08,15.26,14.74,-3.41
002639,2017-05-31,8.68,8.98,3.46
002995,2021-06-21,31.34,31.75,1.31
000967,2003-11-03,6.78,6.27,-7.52
000967,2004-07-20,6.09,5.88,-3.45
000967,2004-07-21,6.12,5.95,-2.78
000967,2004-08-23,5.6,5.56,-0.71
000967,2010-07-07,7.74,8.17,5.56
000967,2011-12-20,7.02,6.58,-6.27
000967,2016-07-12,14.54,13.05,-10.25
000967,2017-06-30,10.84,10.6,-2.21
000967,2018-09-17,6.34,6.53,3.0
000967,2022-03-11,5.5,5.25,-4.55
002833,2020-06-08,25.93,25.18,-2.89
002745,2022-03-11,12.06,11.77,-2.4
000404,2011-06-01,7.37,7.31,-0.81
000404,2011-12-19,5.09,4.64,-8.84
600028,2019-01-04,5.1,5.35,4.9
000630,2001-08-03,8.18,8.11,-0.86
000630,2008-08-15,8.95,9.0,0.56
000630,2010-07-07,14.01,14.6,4.21
000630,2013-07-01,10.94,10.6,-3.11
600765,2011-09-09,11.81,11.38,-3.64
600765,2021-03-12,16.09,17.48,8.64
002152,2008-05-14,38.28,35.78,-6.53
002152,2012-05-08,16.73,16.94,1.26
002152,2016-08-03,15.43,15.62,1.23
002152,2018-06-27,5.74,5.77,0.52
002152,2021-07-30,10.42,10.31,-1.06
600232,2005-06-07,6.15,6.48,5.37
600232,2010-07-05,5.05,5.26,4.16
002073,2023-05-11,6.0,6.02,0.33
002073,2024-07-29,6.56,6.53,-0.46
688579,2020-12-30,14.4,13.32,-7.5
688579,2021-11-01,10.69,10.74,0.47
000910,2008-03-24,10.86,8.9,-18.05
000910,2019-05-29,10.98,10.22,-6.92
000910,2021-06-22,11.95,11.77,-1.51
000403,2020-08-18,40.87,38.1,-6.78
000403,2022-04-14,20.15,18.25,-9.43
000403,2022-04-15,20.04,17.75,-11.43
002333,2011-06-22,11.28,13.62,20.74
002333,2015-08-31,15.0,17.31,15.4
002333,2016-06-03,10.13,9.46,-6.61
002097,2008-09-02,11.21,10.56,-5.8
002097,2008-09-12,10.58,10.66,0.76
002097,2012-09-03,6.77,8.0,18.17
002097,2021-11-01,8.16,8.05,-1.35
002097,2022-05-12,6.01,6.09,1.33
603098,2018-09-13,10.12,10.0,-1.19
603518,2019-07-26,8.36,8.06,-3.59
603518,2020-12-31,5.14,4.91,-4.47
603227,2017-05-31,6.34,6.28,-0.95
600785,2005-11-17,6.74,6.82,1.19
600785,2013-07-01,10.96,10.2,-6.93
600785,2018-08-21,17.18,17.78,3.49
600785,2018-08-22,17.08,17.7,3.63
600785,2021-02-09,10.15,10.91,7.49
600376,2002-11-19,11.18,9.95,-11.0
600376,2003-12-26,7.57,7.2,-4.89
600376,2007-10-18,34.09,37.0,8.54
600376,2012-08-17,9.66,9.54,-1.24
600376,2013-03-08,9.76,9.53,-2.36
600376,2013-03-11,9.83,9.64,-1.93
603707,2020-09-16,43.82,44.32,1.14
603707,2021-07-22,29.99,28.43,-5.2
603707,2025-01-10,12.15,11.97,-1.48
603707,2025-05-08,10.49,10.79,2.86
603258,2020-09-15,40.41,39.63,-1.93
603258,2021-08-11,21.24,21.09,-0.71
603258,2022-05-12,19.67,19.72,0.25
603258,2022-05-13,19.64,19.9,1.32
002786,2017-11-29,9.83,9.33,-5.09
002786,2020-02-07,7.17,7.66,6.83
000930,2017-05-31,10.18,10.5,3.14
000612,2001-09-21,8.42,8.21,-2.49
000612,2003-01-07,6.96,7.64,9.77
000612,2003-05-12,5.62,5.9,4.98
000612,2006-09-28,6.09,6.27,2.96
000612,2017-04-07,9.54,9.56,0.21
000612,2017-05-18,8.04,7.74,-3.73
600267,2001-05-31,23.65,23.35,-1.27
600267,2008-09-02,12.9,11.01,-14.65
600267,2012-05-31,15.38,15.7,2.08
000888,2013-07-01,15.7,15.24,-2.93
000888,2018-08-09,7.25,7.09,-2.21
600151,2017-05-31,7.42,7.51,1.21
600737,2000-12-21,20.93,20.4,-2.53
600737,2012-07-03,6.0,5.65,-5.83
600737,2012-08-03,5.48,5.85,6.75
600876,1996-01-24,6.25,6.4,2.4
600876,2023-05-11,16.59,16.3,-1.75
000949,2001-07-11,8.59,8.41,-2.1
600620,1994-06-03,12.95,12.23,-5.56
600620,1996-01-24,7.55,7.65,1.32
600620,1999-06-08,10.78,11.6,7.61
600620,2003-07-10,7.45,8.32,11.68
600620,2017-01-20,13.92,14.58,4.74
600620,2018-06-25,5.96,6.23,4.53
600620,2024-04-22,5.01,5.48,9.38
600992,2011-01-28,9.55,9.96,4.29
600992,2018-06-26,7.62,8.58,12.6
605366,2023-05-11,12.77,12.8,0.23
605366,2024-07-22,5.24,5.12,-2.29
600748,1998-08-21,7.18,6.88,-4.18
600748,1999-12-30,5.21,6.13,17.66
600748,2003-10-09,6.75,6.83,1.19
600748,2004-06-23,5.88,5.39,-8.33
600748,2010-07-05,7.7,8.94,16.1
603177,2022-06-17,15.43,15.4,-0.19
601968,2017-11-28,5.59,5.17,-7.51
601968,2017-12-11,5.31,5.23,-1.51
600380,2010-06-24,8.17,7.12,-12.85
600380,2018-10-23,7.36,7.13,-3.13
000655,2003-07-02,5.06,5.02,-0.79
000655,2013-07-01,7.48,7.21,-3.61
000655,2022-10-11,6.43,6.74,4.82
002584,2023-05-15,5.13,5.39,5.07
002584,2023-05-16,5.14,5.47,6.42
002292,2014-04-03,30.58,33.25,8.73
002292,2017-04-28,17.03,16.93,-0.59
002292,2017-05-18,15.4,15.08,-2.08
002292,2017-07-21,13.76,14.35,4.29
002292,2018-06-27,8.62,8.62,0.0
002292,2018-06-28,8.6,8.27,-3.84
002292,2020-03-20,7.04,7.61,8.1
002292,2021-02-09,5.12,5.54,8.2
600866,1995-05-15,6.58,14.2,115.81
600866,2001-05-09,13.35,13.45,0.75
002357,2014-12-26,12.82,12.9,0.62
002843,2022-04-14,8.88,8.1,-8.78
600000,2001-08-13,15.82,16.05,1.45
600000,2002-08-28,12.62,12.84,1.74
600000,2002-09-13,12.33,11.89,-3.57
600000,2008-02-28,40.89,40.1,-1.93
600000,2010-06-22,14.49,13.76,-5.04
600000,2013-06-27,7.88,8.12,3.05
600241,2005-04-28,5.04,4.82,-4.37
600241,2018-06-14,8.23,6.88,-16.4
600515,2021-11-19,8.27,8.67,4.84
002867,2022-03-21,13.79,13.37,-3.05
002867,2024-08-08,11.5,10.8,-6.09
002334,2011-10-27,34.09,36.8,7.95
002334,2018-06-25,5.57,5.83,4.67
002334,2022-04-14,5.69,5.28,-7.21
002334,2023-10-30,8.38,8.82,5.25
600773,1997-09-19,9.23,8.17,-11.48
600773,2001-10-31,12.88,12.28,-4.66
600773,2002-10-31,10.81,10.69,-1.11
600773,2002-11-01,10.78,10.69,-0.83
600773,2004-01-09,7.27,7.27,0.0
600773,2004-01-12,7.24,7.27,0.41
600773,2019-08-12,5.66,5.85,3.36
000712,2002-11-27,8.98,9.36,4.23
000712,2008-09-12,5.26,5.8,10.27
000712,2011-06-01,14.7,14.41,-1.97
000712,2011-06-23,13.0,13.67,5.15
000712,2014-07-17,13.98,14.9,6.58
000712,2024-06-14,8.19,8.03,-1.95
601611,2022-03-21,7.91,7.93,0.25
603915,2024-01-26,12.66,11.06,-12.64
600846,2004-06-16,5.23,5.74,9.75
600846,2011-01-26,6.14,6.26,1.95
600846,2018-06-25,7.3,7.38,1.1
603876,2023-06-12,18.88,19.13,1.32
000905,2017-12-11,11.3,11.12,-1.59
601789,2016-06-30,5.78,6.05,4.67
601789,2016-07-01,5.73,6.14,7.16
002918,2021-11-03,19.6,19.52,-0.41
600135,2000-05-19,25.7,26.61,3.54
600135,2013-07-01,7.33,6.99,-4.64
600135,2020-05-08,6.68,6.58,-1.5
002645,2014-06-03,11.7,12.21,4.36
002645,2017-01-23,25.39,26.33,3.7
002645,2018-06-27,10.42,11.1,6.53
002645,2018-10-24,7.65,8.05,5.23
002645,2024-06-13,7.24,6.62,-8.56
600173,2018-02-13,5.22,5.42,3.83
600820,1996-01-24,8.85,8.8,-0.56
600820,1997-01-27,9.3,9.72,4.52
600820,2001-05-30,11.34,12.05,6.26
600820,2003-11-05,5.38,5.24,-2.6
600820,2010-07-05,8.38,8.84,5.49
600287,2014-01-15,5.91,6.4,8.29
000532,2010-07-05,7.23,7.75,7.19
600596,2003-11-13,6.75,7.16,6.07
002129,2015-05-07,23.72,30.41,28.2
002129,2016-02-01,8.12,8.27,1.85
002129,2019-11-29,10.11,10.73,6.13
002129,2023-07-26,29.06,28.16,-3.1
600399,2001-08-31,7.38,7.45,0.95
601128,2020-11-04,6.94,7.07,1.87
000559,1999-01-19,8.99,8.59,-4.45
000559,2017-05-18,9.32,9.42,1.07
603101,2020-02-07,6.45,6.41,-0.62
603101,2020-06-17,5.7,6.59,15.61
601865,2025-01-08,19.19,20.42,6.41
600490,2012-10-11,10.29,10.17,-1.17
600490,2014-07-21,6.64,7.99,20.33
600490,2014-07-22,6.57,8.09,23.14
002372,2014-05-28,11.37,11.27,-0.88
002372,2017-05-05,16.14,15.6,-3.35
002372,2017-05-15,15.62,16.09,3.01
002372,2019-06-13,16.15,16.56,2.54
600883,2017-05-31,11.18,11.32,1.25
600883,2018-06-27,6.57,6.51,-0.91
605008,2021-10-11,14.15,14.26,0.78
605008,2024-07-26,11.49,12.0,4.44
600507,2010-07-08,6.32,6.31,-0.16
600507,2021-06-10,7.35,6.91,-5.99
601798,2018-05-04,5.72,5.75,0.52
601798,2018-06-05,5.02,4.89,-2.59
002654,2017-10-23,8.94,8.2,-8.28
002205,2008-10-22,7.6,8.43,10.92
002205,2011-10-11,19.2,19.34,0.73
002205,2012-07-04,13.75,13.19,-4.07
002205,2024-06-11,6.26,6.25,-0.16
002583,2011-12-19,19.65,19.94,1.48
002583,2019-05-13,9.29,8.98,-3.34
002583,2021-02-09,5.2,5.63,8.27
688030,2020-12-16,30.25,31.12,2.88
688030,2025-01-08,14.19,14.47,1.97
000623,2003-11-12,6.6,6.65,0.76
000623,2012-06-18,18.56,17.11,-7.81
000623,2013-07-01,14.57,14.01,-3.84
002215,2008-10-31,12.4,12.61,1.69
002215,2008-11-03,12.27,13.36,8.88
002064,2021-11-11,10.55,10.54,-0.09
002064,2025-04-11,6.8,6.77,-0.44
002064,2025-04-14,6.89,6.72,-2.47
688750,2025-11-27,18.25,18.09,-0.88
600390,2008-08-15,8.71,10.02,15.04
600390,2017-05-26,11.04,11.45,3.71
600390,2017-05-31,11.06,11.91,7.69
600390,2018-06-05,8.55,8.78,2.69
600390,2018-06-26,7.63,7.63,0.0
600390,2019-10-10,7.35,7.86,6.94
603299,2018-06-26,8.13,7.72,-5.04
600618,1995-01-27,9.2,8.6,-6.52
600618,1999-04-26,9.16,9.19,0.33
600618,2001-08-03,15.6,16.3,4.49
600618,2004-06-16,7.76,7.85,1.16
600382,2019-07-15,7.49,7.18,-4.14
600588,2003-07-11,42.54,40.01,-5.95
600588,2003-12-25,28.9,28.85,-0.17
600588,2005-11-07,16.11,15.29,-5.09
600588,2008-09-12,20.92,22.95,9.7
600588,2010-05-10,22.71,21.08,-7.18
600588,2012-05-02,16.02,16.85,5.18
600588,2012-11-07,11.15,12.28,10.13
600588,2014-05-14,12.64,13.57,7.36
600588,2017-05-17,15.2,15.05,-0.99
600588,2019-05-13,24.22,23.55,-2.77
603105,2021-02-10,7.16,7.56,5.59
600338,2008-03-25,8.42,7.02,-16.63
000016,1998-07-23,16.97,17.15,1.06
000016,2003-09-19,7.26,6.88,-5.23
000016,2003-10-08,6.89,7.01,1.74
002003,2005-05-13,7.11,7.13,0.28
002003,2011-11-25,13.6,13.05,-4.04
002003,2018-06-25,8.45,8.35,-1.18
002453,2012-10-19,9.38,8.85,-5.65
002453,2012-10-29,8.96,9.1,1.56
002453,2017-04-25,8.61,8.14,-5.46
002453,2017-05-12,7.59,7.95,4.74
603078,2023-05-31,17.82,16.66,-6.51
603078,2023-06-13,16.51,16.51,0.0
600724,2010-02-11,8.17,8.45,3.43
600724,2010-05-13,7.05,6.19,-12.2
601186,2019-05-29,9.47,9.44,-0.32
002631,2012-07-20,11.06,11.09,0.27
002631,2018-01-02,10.89,10.91,0.18
002631,2018-06-25,7.15,7.28,1.82
002631,2021-02-10,5.66,6.0,6.01
002406,2011-10-27,13.12,13.83,5.41
002406,2021-01-13,6.14,6.21,1.14
603618,2018-06-26,6.13,6.16,0.49
000017,2001-10-09,8.12,7.81,-3.82
000017,2018-02-12,5.26,5.45,3.61
002540,2018-08-08,5.13,5.19,1.17
601872,2024-09-13,6.42,7.0,9.03
002340,2018-06-25,5.9,5.95,0.85
000011,1994-04-06,9.4,8.3,-11.7
000011,1999-12-30,6.54,7.53,15.14
000011,2001-02-28,9.59,9.86,2.82
000011,2001-10-09,8.3,7.93,-4.46
000011,2020-12-15,12.6,12.14,-3.65
000011,2021-01-28,10.85,9.88,-8.94
000011,2022-08-05,10.22,10.32,0.98
002203,2014-12-11,9.06,8.94,-1.32
002203,2014-12-12,9.07,8.69,-4.19
603936,2017-04-28,25.32,24.52,-3.16
688567,2022-03-11,26.63,26.33,-1.13
002065,2012-01-30,18.5,19.45,5.14
002065,2012-07-24,16.73,15.99,-4.42
002065,2018-02-08,7.6,7.84,3.16
002065,2020-09-29,10.32,10.64,3.1
002065,2020-11-04,9.13,9.12,-0.11
002633,2021-02-10,5.53,6.25,13.02
002575,2013-05-13,7.09,7.58,6.91
002575,2017-07-07,8.6,8.8,2.33
002521,2018-06-06,6.91,6.59,-4.63
600551,2008-08-14,15.84,16.66,5.18
600551,2010-05-14,17.47,17.85,2.18
600551,2011-06-21,11.49,11.86,3.22
600551,2011-06-22,11.46,11.7,2.09
600551,2024-05-31,7.73,7.37,-4.66
002252,2011-05-03,27.48,27.43,-0.18
002252,2011-05-31,24.67,24.89,0.89
002252,2015-12-03,41.21,39.79,-3.45
600818,2004-07-19,6.27,6.13,-2.23
600818,2017-05-31,21.27,21.19,-0.38
600818,2018-02-22,16.13,17.47,8.31
600818,2018-02-23,16.22,17.35,6.97
600818,2018-08-27,11.42,12.1,5.95
600818,2020-03-20,9.82,9.77,-0.51
600818,2020-10-13,9.65,9.71,0.62
600818,2021-02-10,6.78,7.45,9.88
600818,2021-08-02,8.36,8.21,-1.79
600818,2023-08-15,16.23,14.08,-13.25
002165,2011-01-27,13.26,14.26,7.54
002165,2017-05-31,6.06,6.09,0.5
603023,2018-06-25,5.59,5.65,1.07
603993,2017-11-22,6.18,7.01,13.43
603993,2018-06-25,6.28,6.14,-2.23
603993,2024-07-29,7.36,7.03,-4.48
601116,2018-06-25,15.85,15.5,-2.21
601116,2018-06-26,15.97,15.71,-1.63
601116,2020-12-30,10.33,9.91,-4.07
601116,2020-12-31,10.45,10.02,-4.11
600493,2010-05-21,7.17,7.82,9.07
002748,2018-06-26,8.87,9.15,3.16
002748,2022-09-21,12.15,11.08,-8.81
603885,2017-07-24,14.22,14.17,-0.35
002790,2019-07-15,6.79,6.28,-7.51
002790,2019-07-16,6.76,6.45,-4.59
603998,2018-06-26,8.56,8.52,-0.47
688327,2024-08-15,8.49,7.61,-10.37
600995,2008-04-28,11.48,12.65,10.19
600995,2017-06-06,9.06,9.12,0.66
600995,2023-06-12,11.05,11.15,0.9
002355,2017-05-17,10.23,8.93,-12.71
002355,2017-05-18,10.17,8.97,-11.8
002355,2019-07-15,7.66,7.0,-8.62
600271,2004-07-02,22.41,22.0,-1.83
600271,2005-06-23,13.4,13.55,1.12
600271,2005-06-24,13.58,13.08,-3.68
600271,2012-07-19,15.89,16.37,3.02
600271,2016-06-17,22.63,23.41,3.45
600271,2020-11-06,13.91,13.89,-0.14
600271,2021-02-10,10.51,11.52,9.61
002091,2008-08-15,7.11,7.01,-1.41
002091,2011-05-09,20.25,18.87,-6.81
002091,2011-05-18,19.08,18.35,-3.83
002091,2014-04-30,12.61,12.63,0.16
002091,2017-06-06,9.28,9.59,3.34
002091,2018-06-25,6.16,6.23,1.14
600313,2001-10-15,10.47,8.99,-14.14
600313,2002-11-19,7.54,6.79,-9.95
600233,2012-09-03,9.3,9.47,1.83
600233,2018-07-10,12.14,12.36,1.81
600233,2020-12-31,11.5,12.09,5.13
600731,2001-02-27,10.5,10.59,0.86
600731,2001-02-28,10.4,11.23,7.98
600731,2010-07-08,6.0,6.31,5.17
600731,2021-05-31,7.61,8.07,6.04
600731,2021-06-01,7.69,8.11,5.46
002019,2008-09-12,8.08,8.82,9.16
002019,2020-10-28,23.3,22.83,-2.02
002019,2022-04-28,11.66,12.69,8.83
600051,1997-07-31,22.35,22.85,2.24
600051,2013-07-01,5.79,5.67,-2.07
600051,2017-05-26,9.1,9.08,-0.22
600051,2021-05-10,6.85,6.78,-1.02
688022,2023-06-14,33.0,33.39,1.18
688022,2023-06-15,33.25,33.0,-0.75
603368,2017-05-17,55.1,50.38,-8.57
603368,2018-05-15,36.96,36.1,-2.33
002331,2011-05-03,15.01,15.25,1.6
002331,2017-12-29,10.26,10.75,4.78
600843,1999-12-30,9.92,11.5,15.93
600843,2011-05-27,13.01,13.42,3.15
600843,2012-08-01,6.77,6.94,2.51
600843,2017-05-26,12.98,12.98,0.0
600843,2018-06-25,8.37,8.23,-1.67
603809,2021-02-10,17.54,20.19,15.11
603809,2022-06-01,13.03,12.58,-3.45
603809,2022-09-07,11.32,11.02,-2.65
603809,2023-04-27,10.2,9.46,-7.25
000590,2003-07-25,5.6,5.67,1.25
000590,2012-11-02,10.24,10.37,1.27
000590,2012-11-05,10.2,10.38,1.76
000590,2017-05-16,15.96,15.13,-5.2
600851,1997-11-27,9.95,10.06,1.11
600851,2002-07-31,13.95,13.95,0.0
002534,2011-12-20,19.13,17.78,-7.06
002534,2016-05-13,9.94,9.21,-7.34
002534,2018-06-04,7.27,7.41,1.93
600983,2018-04-25,5.46,5.89,7.88
601696,2021-04-02,17.8,17.44,-2.02
600072,2003-07-31,6.0,6.06,1.0
600072,2008-02-29,31.11,31.95,2.7
600072,2014-01-23,9.07,9.07,0.0
600072,2014-03-25,7.32,6.15,-15.98
600072,2014-04-22,6.66,6.1,-8.41
600072,2014-05-06,6.14,6.27,2.12
600072,2014-05-21,6.07,6.21,2.31
600072,2014-05-22,6.07,6.16,1.48
600072,2017-12-11,13.6,13.51,-0.66
600072,2018-06-04,10.6,10.37,-2.17
000860,2001-08-03,11.69,11.95,2.22
000860,2011-10-27,14.0,14.83,5.93
000860,2013-06-28,10.88,11.58,6.43
000860,2013-07-01,10.9,11.08,1.65
000860,2020-11-06,54.31,54.04,-0.5
000860,2021-03-01,54.94,50.1,-8.81
600288,2001-08-03,25.1,25.01,-0.36
600288,2002-07-29,13.83,13.58,-1.81
600288,2002-07-30,13.85,13.68,-1.23
600288,2002-09-11,13.38,13.08,-2.24
600288,2004-08-25,7.41,7.29,-1.62
600288,2017-04-28,11.33,10.57,-6.71
600288,2017-12-11,9.0,8.82,-2.0
600288,2018-06-25,6.75,7.63,13.04
603208,2018-06-27,26.55,26.74,0.72
603208,2021-09-27,62.1,61.26,-1.35
603208,2021-11-03,52.51,52.95,0.84
603089,2020-06-05,8.91,9.14,2.58
001896,2008-07-23,5.14,5.15,0.19
001896,2015-12-16,13.58,13.72,1.03
001896,2017-05-31,6.75,6.9,2.22
600839,1998-07-03,28.78,28.81,0.1
600839,2004-05-21,6.87,7.06,2.77
001914,1995-02-21,7.5,7.7,2.67
001914,2007-12-21,20.17,21.3,5.6
001914,2008-08-15,8.39,7.56,-9.89
001914,2011-08-01,8.05,7.4,-8.07
001914,2018-06-26,6.91,7.07,2.32
003012,2023-10-31,9.01,8.97,-0.44
003012,2023-11-01,8.96,8.95,-0.11
605369,2024-07-16,28.97,28.12,-2.93
605369,2024-07-30,27.22,28.89,6.14
002951,2023-08-01,7.39,7.38,-0.14
600535,2013-05-28,41.78,39.81,-4.72
600535,2019-06-12,16.57,16.41,-0.97
600535,2022-05-05,10.64,10.85,1.97
600535,2022-05-06,10.41,10.92,4.9
002394,2017-05-17,14.32,13.65,-4.68
000537,2001-04-18,23.85,22.88,-4.07
000537,2001-04-19,23.7,22.48,-5.15
000537,2001-06-18,20.03,20.17,0.7
603969,2018-06-06,7.89,7.1,-10.01
603969,2018-06-25,6.09,6.14,0.82
603969,2018-06-26,6.1,6.25,2.46
600250,2010-07-07,6.32,6.59,4.27
000679,1997-07-09,15.23,15.68,2.95
000679,1997-09-19,12.05,10.48,-13.03
000679,2010-06-04,10.2,10.67,4.61
000679,2013-07-01,5.03,4.9,-2.58
000679,2017-12-01,7.37,7.23,-1.9
002235,2010-06-23,11.27,9.7,-13.93
002235,2016-12-16,16.22,16.06,-0.99
002530,2020-09-15,10.51,10.41,-0.95
600452,2018-02-12,30.06,31.96,6.32
600452,2019-07-15,16.2,15.0,-7.41
002382,2011-06-07,18.31,18.03,-1.53
002382,2012-01-12,15.84,13.47,-14.96
002382,2012-01-20,13.6,14.98,10.15
002412,2016-02-01,16.08,16.81,4.54
002412,2019-08-28,10.32,10.56,2.33
002412,2019-08-29,10.29,11.1,7.87
002412,2021-02-10,5.62,5.76,2.49
603808,2018-08-22,16.95,17.41,2.71
603798,2020-03-20,9.68,9.99,3.2
603798,2022-05-05,9.2,9.2,0.0
002855,2021-02-10,9.19,9.95,8.27
002855,2022-05-05,6.98,7.21,3.3
000520,1997-09-19,8.2,7.4,-9.76
000520,2016-09-30,6.67,7.55,13.19
