序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,yf_code
1004,603648,畅联股份,10.61,2.12,0.22,51705.0,54913861.0,3.56,10.74,10.37,10.54,10.39,2.29,1.43,31.6,2.1,3845199808.0,3845199808.0,-0.19,0.19,-2.66,6.53,603648.SS
1006,601133,柏诚股份,17.85,2.12,0.37,484649.0,844369932.0,6.75,18.06,16.88,17.35,17.48,1.36,32.44,53.17,3.22,9425128868.0,2666553380.0,-0.11,-0.06,34.21,62.13,601133.SS
1007,688189,南新制药,8.18,2.12,0.17,69998.0,56516196.0,3.0,8.19,7.95,8.08,8.01,1.16,2.55,-24.53,2.59,2244592000.0,2244592000.0,-0.12,0.0,-31.32,25.08,688189.SS
1008,601108,财通证券,8.67,2.12,0.18,596777.0,516757551.0,3.77,8.79,8.47,8.5,8.49,1.89,1.29,14.82,1.09,40261426467.0,40261426467.0,-0.12,-0.12,5.73,8.38,601108.SS
1010,688096,京源环保,7.69,2.12,0.16,41450.0,31805452.0,2.92,7.73,7.51,7.6,7.53,1.17,1.76,-359.11,2.02,1815129175.0,1815129175.0,-0.13,0.13,-7.9,46.76,688096.SS
1011,688565,力源科技,11.08,2.12,0.23,22851.0,25038745.0,4.42,11.09,10.61,10.8,10.85,0.73,1.53,261.87,3.37,1659008400.0,1659008400.0,0.27,0.27,9.49,92.36,688565.SS
1013,000065,北方国际,12.57,2.11,0.26,205359.0,257185452.18,1.54,12.6,12.41,12.41,12.31,1.16,2.11,20.84,1.32,13467320436.0,12255275960.0,0.08,-0.08,15.96,30.53,000065.SZ
1022,003040,楚天龙,19.55,2.09,0.4,331212.0,649371829.15,3.03,19.9,19.32,19.5,19.15,1.24,7.25,-153.78,6.44,9015208253.0,8931422544.0,0.05,0.1,-8.26,49.92,003040.SZ
1023,601319,中国人保,9.28,2.09,0.19,714128.0,662450911.0,3.63,9.39,9.06,9.06,9.09,0.89,0.2,6.57,1.32,410398632610.0,329419181090.0,0.11,0.22,20.68,25.92,601319.SS
1024,603208,江山欧派,15.14,2.09,0.31,36808.0,55060093.0,2.49,15.14,14.77,14.83,14.83,1.29,2.08,-48.49,2.23,2682394284.0,2682394284.0,0.0,0.2,-0.98,-16.86,603208.SS
1026,603766,隆鑫通用,15.74,2.08,0.32,197755.0,310579951.0,3.89,15.97,15.37,15.61,15.42,0.72,0.96,15.37,3.25,32322748719.0,32322748719.0,-0.13,0.0,28.81,80.92,603766.SS
1027,000949,新乡化纤,5.41,2.08,0.11,786811.0,422791713.84,4.53,5.46,5.22,5.3,5.3,0.66,4.63,51.79,1.39,9198784878.0,9196214268.0,-0.18,-0.37,30.36,34.91,000949.SZ
1029,002254,泰和新材,9.88,2.07,0.2,132665.0,130179470.08,2.89,9.94,9.66,9.72,9.68,1.5,1.62,171.37,1.2,8467724968.0,8088810785.0,0.0,0.1,1.44,5.67,002254.SZ
1030,000590,古汉医药,11.36,2.07,0.23,40760.0,46038605.76,4.94,11.56,11.01,11.14,11.13,1.44,1.7,-137.67,4.66,2720393593.0,2719259411.0,-0.09,0.0,-3.97,59.77,000590.SZ
1035,002372,伟星新材,10.92,2.06,0.22,123318.0,133470278.98,2.62,10.92,10.64,10.69,10.7,1.19,0.84,24.17,3.71,17385054829.0,16061770550.0,0.18,0.09,8.01,-9.3,002372.SZ
1037,600728,佳都科技,6.46,2.05,0.13,433913.0,278647105.0,3.16,6.5,6.3,6.34,6.33,1.15,2.03,54.7,1.75,13776591226.0,13776591226.0,-0.15,-0.15,-11.14,38.03,600728.SS
1038,603356,华菱精工,14.47,2.05,0.29,35766.0,51508813.0,3.24,14.53,14.07,14.18,14.18,0.62,2.68,-19.24,5.03,1929429800.0,1929429800.0,0.14,0.14,7.58,13.22,603356.SS
1039,600331,宏达股份,12.42,2.05,0.25,593010.0,732320840.0,5.51,12.6,11.93,12.2,12.17,0.71,2.92,-526.95,10.31,32808672000.0,25237440000.0,0.0,0.08,19.31,62.99,600331.SS
1040,605167,利柏特,13.93,2.05,0.28,310725.0,433804458.0,6.52,14.37,13.48,13.59,13.65,1.08,6.92,26.36,3.17,6255545100.0,6255545100.0,-0.07,0.07,33.05,46.17,605167.SS
1041,688599,天合光能,16.98,2.04,0.34,362421.0,609097864.0,3.79,17.08,16.45,16.59,16.64,0.96,1.55,-7.1,1.64,39776799308.0,39776799308.0,-0.18,-0.06,2.35,-12.02,688599.SS
1046,603638,艾迪精密,19.08,2.03,0.38,38760.0,73450764.0,2.73,19.16,18.65,18.78,18.7,1.16,0.47,37.63,4.61,15857169420.0,15857169420.0,-0.1,0.0,1.38,13.98,603638.SS
1048,002083,孚日股份,11.64,2.02,0.23,1500432.0,1711495180.84,8.5,11.88,10.91,11.03,11.41,1.12,15.86,27.92,2.41,11018878100.0,11015228960.0,-0.17,-0.34,141.49,145.05,002083.SZ
1053,002357,富临运业,10.08,2.02,0.2,93301.0,93169965.1,3.14,10.13,9.82,9.88,9.88,1.17,2.98,15.23,1.84,3159969483.0,3159856083.0,0.1,0.0,-1.18,44.0,002357.SZ
1054,000670,盈方微,7.56,2.02,0.15,214184.0,160388194.0,2.43,7.58,7.4,7.44,7.41,1.56,2.61,-110.44,229.93,6382872884.0,6210033140.0,0.0,0.0,-13.8,-9.13,000670.SZ
1060,002675,东诚药业,13.7,2.01,0.27,61895.0,84029921.0,2.76,13.74,13.37,13.43,13.43,0.77,0.83,56.82,2.58,11296961159.0,10184360718.0,0.0,0.0,-10.81,12.39,002675.SZ
1061,600143,金发科技,18.82,2.01,0.37,937264.0,1756362209.0,3.25,18.98,18.38,18.5,18.45,1.28,3.56,34.96,2.6,49621050958.0,49587425847.0,-0.05,-0.05,-9.61,120.37,600143.SS
1062,002556,辉隆股份,6.08,2.01,0.12,362262.0,218446548.15,4.36,6.17,5.91,5.94,5.96,2.75,3.83,26.21,1.61,5754829926.0,5749376628.0,-0.16,0.0,11.97,14.07,002556.SZ
1065,002438,江苏神通,15.88,1.99,0.31,226150.0,358731354.88,2.83,16.05,15.61,15.8,15.57,1.22,4.82,25.79,2.2,8059694881.0,7445824992.0,0.0,0.13,20.12,32.0,002438.SZ
1067,601789,宁波建工,5.13,1.99,0.1,204730.0,105126501.0,3.78,5.2,5.01,5.03,5.03,1.48,1.88,22.92,1.23,5575276767.0,5575276767.0,0.0,0.0,-7.07,18.2,601789.SS
1077,002248,华东数控,11.33,1.98,0.22,115295.0,129848520.26,2.79,11.38,11.07,11.07,11.11,1.24,3.75,113.01,36.58,3483925148.0,3483925148.0,0.09,0.0,8.11,45.44,002248.SZ
1080,002730,电光科技,15.04,1.97,0.29,47106.0,70417544.0,2.03,15.05,14.75,14.8,14.75,1.35,1.36,59.98,3.34,5445681395.0,5204289395.0,0.07,0.13,-8.18,11.16,002730.SZ
1086,001322,箭牌家居,9.31,1.97,0.18,82858.0,77678941.65,5.59,9.62,9.11,9.15,9.13,1.1,1.05,207.49,1.91,9004287158.0,7314055168.0,-0.11,-0.11,15.51,16.96,001322.SZ
1092,688121,卓然股份,11.45,1.96,0.22,49173.0,55927193.0,2.67,11.48,11.18,11.23,11.23,0.56,2.43,33.69,1.03,2674880334.0,2320533337.0,0.0,0.26,-9.77,6.31,688121.SS
1093,002105,信隆健康,7.86,1.95,0.15,210670.0,164748444.0,3.24,7.93,7.68,7.69,7.71,0.66,5.78,-71.64,3.42,2878661727.0,2864741864.0,-0.13,0.0,9.47,57.52,002105.SZ
1095,601872,招商轮船,8.91,1.95,0.17,612915.0,544748568.0,4.0,9.03,8.68,8.75,8.74,0.77,0.76,16.35,1.76,71944138053.0,71944138053.0,0.0,-0.11,0.22,44.17,601872.SS
1098,002707,众信旅游,7.31,1.95,0.14,402508.0,292696391.0,4.04,7.39,7.1,7.15,7.17,1.63,4.88,80.39,7.75,7183646891.0,6032264815.0,-0.14,0.14,-2.79,-1.08,002707.SZ
1099,002212,天融信,8.88,1.95,0.17,329733.0,291480220.09,2.76,8.92,8.68,8.71,8.71,1.39,2.83,-33.36,1.13,10473550446.0,10361627405.0,0.0,0.0,-11.38,38.1,002212.SZ
1103,002307,北新路桥,5.25,1.94,0.1,613595.0,319726384.52,3.11,5.28,5.12,5.22,5.15,0.87,4.84,-50.86,1.48,6658530806.0,6658530806.0,-0.19,0.0,13.39,41.89,002307.SZ
1104,600475,华光环能,19.47,1.94,0.37,348247.0,673519923.0,3.46,19.68,19.02,19.39,19.1,2.54,3.69,40.54,2.14,18612652744.0,18357985144.0,0.05,0.1,22.53,127.45,600475.SS
1105,003025,思进智能,14.29,1.93,0.27,49496.0,70570753.09,2.07,14.36,14.07,14.08,14.02,1.67,2.19,26.24,3.27,4057696344.0,3235483611.0,0.07,0.07,4.38,23.62,003025.SZ
1106,603949,雪龙集团,18.47,1.93,0.35,26622.0,48640049.0,2.21,18.48,18.08,18.29,18.12,0.9,1.27,47.92,3.68,3899694480.0,3882491411.0,0.0,0.0,-14.25,55.34,603949.SS
1107,688046,药康生物,15.82,1.93,0.3,30571.0,47662116.0,3.09,15.85,15.37,15.39,15.52,1.16,0.75,44.26,2.95,6486200000.0,6486200000.0,0.13,0.13,-14.35,24.47,688046.SS
1108,600973,宝胜股份,6.88,1.93,0.13,1275040.0,869296819.0,4.0,6.94,6.67,6.69,6.75,1.03,9.3,118.95,2.64,9434999786.0,9434999786.0,0.0,0.15,33.08,9.21,600973.SS
1110,002676,顺威股份,8.45,1.93,0.16,198801.0,166325959.0,2.05,8.45,8.28,8.35,8.29,1.16,2.76,77.68,4.67,6084000000.0,6083801079.0,0.24,0.6,-16.99,42.02,002676.SZ
1112,600288,大恒科技,15.4,1.92,0.29,89405.0,136274505.0,2.05,15.4,15.09,15.16,15.11,1.24,2.05,73.39,3.53,6726720000.0,6726720000.0,0.13,0.26,9.07,80.33,600288.SS
1113,603386,骏亚科技,15.4,1.92,0.29,259990.0,396621298.0,3.57,15.5,14.96,14.96,15.11,0.9,7.97,173.56,3.69,5025367424.0,5025367424.0,-0.13,0.13,4.55,38.49,603386.SS
1118,000811,冰轮环境,18.06,1.92,0.34,468642.0,851250521.07,6.38,18.68,17.55,17.72,17.72,1.22,4.79,31.4,2.92,17924152409.0,17669825999.0,0.0,0.22,27.18,95.45,000811.SZ
1119,002181,粤 传 媒,8.53,1.91,0.16,234929.0,198695411.85,2.27,8.54,8.35,8.37,8.37,0.79,2.07,63.88,2.33,9903826224.0,9677457144.0,0.0,0.12,10.35,53.97,002181.SZ
1127,002040,南 京 港,10.21,1.9,0.19,175422.0,179171899.13,2.5,10.34,10.09,10.27,10.02,1.57,3.61,26.55,1.47,4981938717.0,4962830293.0,-0.1,0.0,-14.77,57.08,002040.SZ
1129,002576,通达动力,17.15,1.9,0.32,28777.0,48923356.0,2.5,17.17,16.75,16.93,16.83,1.15,1.78,34.02,2.17,2831465000.0,2778772843.0,0.0,0.0,-7.1,0.53,002576.SZ
1133,605018,长华集团,11.3,1.89,0.21,21487.0,24114518.0,2.61,11.32,11.03,11.09,11.09,1.11,0.46,65.38,1.95,5311743461.0,5311743461.0,0.0,-0.09,-5.44,30.94,605018.SS
1134,600444,国机通用,18.85,1.89,0.35,33285.0,62156861.0,2.97,18.9,18.35,18.52,18.5,0.69,2.27,57.61,3.79,2760053418.0,2760053418.0,0.11,0.0,8.96,24.83,600444.SS
1135,002474,榕基软件,9.68,1.89,0.18,789396.0,760010512.15,4.0,9.78,9.4,9.45,9.5,1.31,14.87,-138.77,4.41,6022896000.0,5137814348.0,0.0,0.0,44.91,61.6,002474.SZ
1140,002806,华锋股份,12.46,1.88,0.23,156586.0,197093484.2,5.23,12.99,12.35,12.7,12.23,2.19,8.99,-200.03,2.3,2647490695.0,2169358704.0,0.0,-0.32,5.33,10.46,002806.SZ
1143,002602,世纪华通,17.33,1.88,0.32,1044169.0,1792054025.93,3.29,17.38,16.82,16.98,17.01,0.83,1.54,21.99,4.26,127756107040.0,117811205176.0,-0.06,-0.06,-17.16,237.16,002602.SZ
1144,920642,通易航天,16.91,1.87,0.31,79108.0,134029045.41,5.84,17.39,16.42,16.43,16.6,0.96,7.91,-76.86,7.43,1753064401.0,1690270807.0,0.06,0.06,12.06,46.79,920642.SZ
1148,920663,明阳科技,17.48,1.86,0.32,9831.0,17072599.04,2.68,17.58,17.12,17.16,17.16,1.16,1.55,32.35,6.28,2334497875.0,1105834391.0,-0.4,-0.06,-17.04,65.37,920663.SZ
1150,000987,越秀资本,7.67,1.86,0.14,457266.0,350165276.9,2.52,7.72,7.53,7.54,7.53,1.5,0.91,9.59,1.22,38481405984.0,38460641085.0,0.0,0.0,4.21,13.46,000987.SZ
1153,603758,秦安股份,18.6,1.86,0.34,67368.0,124688043.0,3.29,18.7,18.1,18.23,18.26,1.14,1.54,46.65,3.22,8161625111.0,8161625111.0,0.11,0.05,15.53,133.38,603758.SS
1156,603997,继峰股份,14.35,1.85,0.26,119945.0,171798992.0,3.62,14.53,14.02,14.1,14.09,1.05,0.94,54.53,3.52,18257000798.0,18257000798.0,-0.21,-0.07,17.82,25.33,603997.SS
1157,600480,凌云股份,12.12,1.85,0.22,154354.0,186480895.0,2.1,12.15,11.9,11.93,11.9,1.35,1.28,18.89,1.9,14815008981.0,14594443258.0,0.0,0.0,-12.11,51.88,600480.SS
1158,002095,生 意 宝,18.12,1.85,0.33,40866.0,74241778.0,3.04,18.39,17.85,17.94,17.79,1.13,1.62,-1223.24,5.17,4579286400.0,4560956480.0,0.0,-0.06,-7.46,1.23,002095.SZ
1159,600099,林海股份,10.46,1.85,0.19,27599.0,28611668.0,2.34,10.48,10.24,10.33,10.27,0.92,1.26,118.35,4.28,2291995200.0,2291995200.0,0.19,0.1,-2.24,19.27,600099.SS
1161,000026,飞亚达,15.43,1.85,0.28,61575.0,94934937.0,3.17,15.6,15.12,15.15,15.15,1.36,1.69,37.56,1.85,6260938628.0,5625206828.0,0.0,0.0,-6.54,54.76,000026.SZ
1163,600558,大西洋,6.1,1.84,0.11,378692.0,230321770.0,3.17,6.14,5.95,5.96,5.99,0.98,4.22,28.92,2.3,5475389469.0,5475389469.0,-0.16,0.0,21.27,55.61,600558.SS
1178,603079,圣达生物,17.35,1.82,0.31,44791.0,77088804.0,3.7,17.48,16.85,16.98,17.04,1.49,2.37,46.12,2.08,3279663976.0,3279663976.0,-0.06,-0.12,2.3,28.8,603079.SS
1181,688707,振华新材,13.95,1.82,0.25,72055.0,99663725.0,2.85,13.95,13.56,13.7,13.7,1.25,1.42,-15.99,1.74,7096925860.0,7096925860.0,0.0,0.07,-6.88,27.4,688707.SS
1191,002591,恒大高新,6.77,1.8,0.12,89378.0,60356137.0,3.31,6.83,6.61,6.66,6.65,0.98,4.0,-661.92,3.09,2032350507.0,1513179368.0,0.0,-0.15,17.13,37.6,002591.SZ
1192,000589,贵州轮胎,5.08,1.8,0.09,247875.0,125489677.58,1.8,5.1,5.01,5.04,4.99,1.17,1.61,13.16,0.89,7897492480.0,7808905408.0,0.0,0.2,12.89,4.53,000589.SZ
1199,603982,泉峰汽车,8.54,1.79,0.15,49996.0,42398033.0,2.62,8.56,8.34,8.37,8.39,0.79,1.47,-10.15,1.33,3118201617.0,2899787300.0,0.0,0.0,-11.23,7.29,603982.SS
1204,600241,时代万恒,8.6,1.78,0.15,33796.0,28803348.0,2.72,8.63,8.4,8.48,8.45,0.83,1.15,1131.16,2.17,2530998189.0,2530998189.0,-0.12,0.12,2.75,28.55,600241.SS
1207,600571,信雅达,15.47,1.78,0.27,100341.0,154746814.0,2.3,15.54,15.19,15.19,15.2,1.5,2.19,240.73,6.02,7213944240.0,7081418845.0,-0.06,-0.06,-7.48,23.66,600571.SS
1208,688410,山外山,14.9,1.78,0.26,48206.0,70981729.0,2.73,14.95,14.55,14.67,14.64,1.95,2.07,34.18,2.69,4762049268.0,3469294365.0,0.27,0.07,2.83,34.72,688410.SS
1210,601598,中国外运,6.28,1.78,0.11,154320.0,97368380.0,3.24,6.41,6.21,6.21,6.17,1.29,0.3,12.62,1.13,45088100295.0,32425855615.0,0.0,0.0,-11.8,23.87,601598.SS
1213,601218,吉鑫科技,5.17,1.77,0.09,325479.0,166828812.0,2.76,5.19,5.05,5.08,5.08,1.52,3.36,32.94,1.69,5009903257.0,5009903257.0,0.0,0.0,10.71,59.08,601218.SS
1216,002148,北纬科技,8.64,1.77,0.15,140272.0,120795831.06,2.24,8.69,8.5,8.52,8.49,1.59,3.12,-13153.65,3.95,4829650531.0,3882104159.0,0.0,0.0,-13.25,31.11,002148.SZ
1218,002521,齐峰新材,8.61,1.77,0.15,69527.0,59801996.23,3.66,8.74,8.43,8.46,8.46,2.17,1.66,35.33,1.24,4822125641.0,3602491459.0,0.0,0.0,-3.58,-10.5,002521.SZ
1219,688466,金科环境,16.68,1.77,0.29,16248.0,26837021.0,2.07,16.69,16.35,16.69,16.39,1.28,1.32,38.31,1.78,2053625337.0,2053625337.0,0.06,0.0,-19.69,26.94,688466.SS
1221,600560,金自天正,16.16,1.76,0.28,24916.0,40003918.0,2.46,16.19,15.8,15.9,15.88,1.43,1.11,72.8,3.74,3614111280.0,3614111280.0,-0.06,0.06,-3.35,10.91,600560.SS
1226,002639,雪人集团,19.77,1.75,0.34,2454139.0,4870048067.02,6.12,20.25,19.06,19.34,19.43,0.92,37.72,292.5,6.09,15274345059.0,12862743680.0,0.05,0.25,83.57,188.61,002639.SZ
1227,002319,乐通股份,12.23,1.75,0.21,92533.0,113785613.0,5.07,12.48,11.87,12.1,12.02,0.77,4.63,-4081.23,14.1,2561848797.0,2446000000.0,0.16,0.16,3.47,15.05,002319.SZ
1228,002459,晶澳科技,11.63,1.75,0.2,422140.0,488557816.33,3.5,11.76,11.36,11.42,11.43,1.19,1.28,-8.13,1.7,38491603881.0,38445913298.0,-0.09,0.09,-8.71,-15.42,002459.SZ
1232,002441,众业达,9.29,1.75,0.16,61375.0,56815788.26,2.08,9.32,9.13,9.16,9.13,1.14,1.54,20.97,1.13,5058810128.0,3707450682.0,-0.11,0.0,2.2,27.61,002441.SZ
1235,688779,五矿新能,7.6,1.74,0.13,438537.0,329719035.0,4.55,7.67,7.33,7.4,7.47,1.22,2.27,-547.03,2.19,14662066042.0,14662066042.0,0.0,0.0,5.41,42.86,688779.SS
1237,603588,高能环境,7.6,1.74,0.13,397541.0,297801929.0,3.75,7.62,7.34,7.44,7.47,1.04,2.61,13.44,1.21,11576581873.0,11576581873.0,-0.13,0.0,13.77,47.0,603588.SS
1238,688468,科美诊断,7.58,1.74,0.13,29256.0,22018506.0,2.15,7.6,7.44,7.46,7.45,1.24,0.73,54.86,2.16,3040398640.0,3040398640.0,0.0,0.13,-1.69,12.63,688468.SS
1241,000058,深 赛 格,9.35,1.74,0.16,188621.0,174729914.88,3.16,9.37,9.08,9.11,9.19,1.19,1.92,92.95,5.53,11511726283.0,9207312960.0,0.21,0.21,0.0,16.58,000058.SZ
1243,002749,国光股份,14.15,1.73,0.24,15322.0,21579679.74,2.3,14.21,13.89,13.98,13.91,1.51,0.34,17.79,3.69,6598973483.0,6419162103.0,0.0,0.0,-2.28,9.52,002749.SZ
1244,000973,佛塑科技,12.93,1.73,0.22,516326.0,656695170.34,6.53,13.09,12.26,12.52,12.71,0.81,5.34,111.79,4.3,12508781601.0,12508781601.0,-0.08,-0.15,71.26,118.78,000973.SZ
1249,002846,英联股份,16.55,1.72,0.28,107677.0,177007113.4,2.21,16.61,16.25,16.29,16.27,1.55,4.19,147.36,4.92,6950894676.0,4253649489.0,0.0,0.0,-11.59,101.34,002846.SZ
1257,601156,东航物流,18.41,1.71,0.31,79314.0,145716273.0,3.87,18.6,17.9,18.0,18.1,0.83,0.84,10.95,1.53,29226897786.0,17390004186.0,-0.05,-0.16,14.7,11.04,601156.SS
1260,002423,中粮资本,11.91,1.71,0.2,223355.0,266024432.91,2.39,12.03,11.75,11.75,11.71,2.07,0.97,20.07,1.23,27441897398.0,27441897398.0,0.08,0.17,-11.78,-9.98,002423.SZ
1262,002194,武汉凡谷,13.08,1.71,0.22,242182.0,316169779.49,2.49,13.16,12.84,12.84,12.86,1.23,4.74,-654.7,3.6,8937378342.0,6682490577.0,-0.15,-0.15,-10.29,17.31,002194.SZ
1264,002863,今飞凯达,5.96,1.71,0.1,218316.0,129269542.42,2.73,5.99,5.83,5.85,5.86,1.12,3.64,36.94,1.26,3572921982.0,3572921982.0,-0.17,-0.17,8.56,29.0,002863.SZ
1266,002246,北化股份,17.39,1.7,0.29,159181.0,275493839.08,3.86,17.63,16.97,17.06,17.1,1.16,2.9,38.01,3.18,9547715068.0,9547715068.0,0.0,0.12,-17.78,72.01,002246.SZ
1267,603073,彩蝶实业,19.1,1.7,0.32,10649.0,20321760.0,3.19,19.27,18.67,18.9,18.78,0.78,2.09,26.43,1.6,2215600000.0,972053397.0,-0.16,-0.31,10.6,33.47,603073.SS
1268,603042,华脉科技,17.93,1.7,0.3,187500.0,337815254.0,5.39,18.45,17.5,17.51,17.63,1.06,11.68,-59.35,3.34,2879375831.0,2879375831.0,0.06,0.11,14.94,19.14,603042.SS
1269,688057,金达莱,12.53,1.7,0.21,18099.0,22523221.0,2.92,12.59,12.23,12.35,12.32,0.66,0.66,34.37,1.1,3458280000.0,3458280000.0,0.0,-0.08,1.21,15.48,688057.SS
1276,002350,北京科锐,8.44,1.69,0.14,132032.0,110597781.03,3.37,8.5,8.22,8.27,8.3,0.85,2.49,118.42,2.77,4577276602.0,4477854415.0,-0.12,0.12,17.88,11.49,002350.SZ
1278,002494,华斯股份,5.41,1.69,0.09,74802.0,40371583.0,2.44,5.45,5.32,5.32,5.32,0.76,2.61,-347.21,1.66,2041250984.0,1551428070.0,-0.18,0.0,11.55,35.59,002494.SZ
1279,600817,宇通重工,11.43,1.69,0.19,30196.0,34389724.0,2.4,11.5,11.23,11.26,11.24,0.98,0.57,24.42,2.51,6095668675.0,6049262875.0,0.0,-0.09,-6.0,2.97,600817.SS
1280,002537,海联金汇,8.43,1.69,0.14,569561.0,481229933.35,2.05,8.52,8.35,8.43,8.29,1.49,4.87,37.0,2.34,9896961160.0,9856353850.0,-0.12,-0.24,-5.07,46.61,002537.SZ
1281,600148,长春一东,19.86,1.69,0.33,12033.0,23773096.0,1.95,19.88,19.5,19.61,19.53,0.89,0.85,257.96,5.92,2810516697.0,2810516697.0,0.05,0.0,2.11,10.7,600148.SS
1282,603209,兴通股份,16.25,1.69,0.27,90727.0,147123192.0,2.38,16.4,16.02,16.08,15.98,0.64,2.82,20.45,1.59,5281250000.0,5224238451.0,-0.06,0.0,9.21,2.98,603209.SS
1284,600446,金证股份,15.78,1.68,0.26,175468.0,276634562.0,2.26,15.85,15.5,15.6,15.52,1.33,1.86,-197.05,4.03,14853200819.0,14853200819.0,-0.13,-0.19,-13.06,-8.47,600446.SS
1292,600589,大位科技,7.27,1.68,0.12,518714.0,375091600.0,2.8,7.3,7.1,7.15,7.15,1.27,3.51,212.85,15.18,10793550100.0,10748476100.0,0.0,0.14,-5.22,58.73,600589.SS
1295,600128,苏豪弘业,10.99,1.67,0.18,54617.0,59934656.0,2.5,11.08,10.81,10.84,10.81,0.84,2.21,41.73,1.27,2766168713.0,2711974825.0,-0.18,-0.18,6.39,37.03,600128.SS
1297,603332,苏州龙杰,12.75,1.67,0.21,44433.0,56126992.0,2.39,12.75,12.45,12.49,12.54,1.41,2.05,37.9,2.16,2758426596.0,2758426596.0,0.08,0.08,-3.77,51.97,603332.SS
1302,002111,威海广泰,10.32,1.67,0.17,93495.0,96356692.14,2.76,10.38,10.1,10.13,10.15,1.13,1.94,32.49,1.83,5490325398.0,4966487822.0,0.1,0.0,2.79,-4.88,002111.SZ
1305,688758,赛分科技,18.39,1.66,0.3,19305.0,35328381.0,1.82,18.4,18.07,18.18,18.09,1.14,4.54,61.62,5.8,7658774505.0,781194989.0,0.0,0.05,-0.16,332.71,688758.SS
1307,688597,煜邦电力,8.56,1.66,0.14,27269.0,23190116.0,2.85,8.62,8.38,8.47,8.42,0.77,0.81,59.32,3.44,2876672470.0,2876672470.0,-0.12,-0.23,5.68,21.42,688597.SS
1311,688697,纽威数控,15.43,1.65,0.25,30396.0,46734179.0,2.17,15.46,15.13,15.18,15.18,1.63,0.66,25.66,4.04,7056654053.0,7056654053.0,0.06,0.06,-0.39,34.64,688697.SS
1312,600007,中国国贸,19.68,1.65,0.32,25074.0,49047300.0,1.76,19.7,19.36,19.39,19.36,0.93,0.25,15.81,2.09,19823320269.0,19823320269.0,-0.05,0.05,-5.48,-15.75,600007.SS
1323,002373,千方科技,11.79,1.64,0.19,447775.0,524387591.58,3.02,11.85,11.5,11.55,11.6,0.94,3.25,73.95,1.63,18630419055.0,16241834746.0,0.0,0.0,5.46,16.27,002373.SZ
1324,600933,爱柯迪,19.26,1.64,0.31,179219.0,343525724.0,3.01,19.46,18.89,18.95,18.95,1.68,1.83,16.62,2.12,19840353298.0,18824258351.0,-0.05,0.0,-18.39,20.38,600933.SS
1325,002724,海洋王,6.86,1.63,0.11,52600.0,35838867.6,2.52,6.88,6.71,6.74,6.75,1.01,0.93,72.44,1.95,5292476239.0,3895022689.0,0.15,0.0,-8.41,30.17,002724.SZ
1328,688655,迅捷兴,18.11,1.63,0.29,27585.0,49160364.0,3.7,18.2,17.54,17.74,17.82,1.26,2.07,-111.34,3.6,2415692900.0,2415692900.0,0.0,-0.11,-17.98,68.0,688655.SS
1331,603901,永创智能,14.33,1.63,0.23,167555.0,239451700.0,5.04,14.56,13.85,14.1,14.1,2.04,3.51,41.36,2.75,6989164638.0,6840219334.0,0.07,0.14,29.92,94.7,603901.SS
1334,002999,天禾股份,6.89,1.62,0.11,56377.0,38630741.2,2.21,6.9,6.75,6.79,6.78,0.85,1.64,50.95,2.0,2394908880.0,2368195489.0,0.0,0.0,5.19,18.79,002999.SZ
1336,603677,奇精机械,18.19,1.62,0.29,30675.0,55505518.0,1.84,18.23,17.9,17.9,17.9,1.06,1.59,49.87,3.01,3503409734.0,3503409734.0,0.06,0.06,-8.45,37.49,603677.SS
1340,600469,风神股份,6.89,1.62,0.11,50526.0,34651077.0,2.51,6.92,6.75,6.75,6.78,0.78,0.69,16.85,1.43,5025916501.0,5025916501.0,0.15,0.15,17.78,12.58,600469.SS
1347,600233,圆通速递,17.01,1.61,0.27,111563.0,188563887.0,3.29,17.14,16.59,16.77,16.74,0.79,0.33,15.18,1.74,58217402780.0,58217402780.0,0.0,0.0,-10.0,22.99,600233.SS
1348,605222,起帆电缆,18.28,1.61,0.29,88007.0,159689571.0,3.0,18.34,17.8,17.9,17.99,0.8,2.13,25.33,1.62,7547837025.0,7547837025.0,0.0,0.05,-2.09,19.01,605222.SS
1349,688750,金天钛业,19.55,1.61,0.31,90382.0,176499122.0,3.22,19.78,19.16,19.16,19.24,1.05,3.88,143.01,3.69,9041875000.0,4553553273.0,0.05,0.0,-7.3,-7.26,688750.SS
1351,603339,四方科技,13.24,1.61,0.21,71115.0,94621529.0,4.37,13.68,13.11,13.11,13.03,3.0,2.3,29.71,1.57,4097001157.0,4097001157.0,-0.15,0.15,-9.13,6.69,603339.SS
1353,600379,宝光股份,12.09,1.6,0.19,52962.0,63982088.0,2.52,12.2,11.9,11.9,11.9,1.19,1.6,60.52,5.15,3992136909.0,3992136909.0,-0.08,-0.17,-8.82,29.03,600379.SS
1354,600051,宁波联合,7.63,1.6,0.12,44293.0,33598530.0,2.13,7.65,7.49,7.51,7.51,0.93,1.42,26.52,0.7,2372014400.0,2372014400.0,0.13,0.13,6.56,18.85,600051.SS
